2020-11-27,66.353867144,1,8,2586,368,86
2020-11-27,60.561976313,1,8,2586,368,86
2020-11-27,130.947363457,1,8,2586,687,73
2020-11-27,467.030762976,1,8,2586,687,73
2020-11-27,121.281587666,1,8,2586,658,75
2020-11-27,98.196159935,1,8,2586,723,72
2020-11-27,532.056394799,1,8,2586,653,75
2020-11-27,131.676263276,1,8,2586,658,75
2020-11-27,132.073237155,1,8,2586,658,75
2020-11-27,132.402291807,1,8,2586,658,75
2020-11-27,135.808581098,1,8,2586,675,74
2020-11-27,129.578779151,1,8,2586,666,74
2020-11-27,133.69101485,1,8,2586,658,75
2020-11-27,132.569043416,1,8,2586,658,75
2020-11-27,128.625165626,1,8,2586,664,74
2020-11-27,132.666365425,1,8,2586,658,75
2020-11-27,130.974518952,1,8,2586,658,75
2020-11-27,132.897066215,1,8,2586,658,75
2020-11-27,169.161965532,1,8,2586,742,71
2020-11-28,132.576617263,1,8,2586,658,75
2020-11-28,132.095792515,1,8,2586,658,75
2020-11-28,137.956966097,1,8,2586,645,75
2020-11-28,130.10299012,1,8,2586,658,75
2020-11-28,132.807926115,1,8,2586,658,75
2020-11-28,130.609426132,1,8,2586,658,75
2020-11-28,132.055919377,1,8,2586,658,75
2020-11-28,134.000695909,1,8,2586,658,75
2020-11-28,159.796585647,1,8,2586,1066,59
2020-11-28,472.184808356,1,8,2586,664,74
2020-11-28,132.134980754,1,8,2586,658,75
2020-11-28,133.203933386,1,8,2586,658,75
2020-11-28,133.185542345,1,8,2586,658,75
2020-11-28,132.875746906,1,8,2586,658,75
2020-11-28,132.855399431,1,8,2586,658,75
2020-11-28,531.347864225,1,8,2586,683,74
2020-11-28,94.700806405,1,8,2586,822,68
2020-11-28,124.339491144,1,8,2586,681,74
2020-11-28,133.894566295,1,8,2586,658,75
2020-11-28,301.852721672,1,8,2586,658,75
2020-11-28,299.45193964,1,8,2586,658,75
2020-11-28,296.591858406,1,8,2586,658,75
2020-11-28,295.898493321,1,8,2586,658,75
2020-11-28,317.903701791,1,8,2586,664,74
2020-11-28,286.467065514,1,8,2586,336,87
2020-11-28,98.770010609,1,8,2586,658,75
2020-11-29,93.829097886,1,8,2586,628,76,140
2020-11-29,87.754814453,1,8,2586,658,75,151
2020-11-29,85.21610196,1,8,2586,658,75,153
2020-11-29,103.465724595,1,8,2586,658,75,154
2020-11-29,103.174027842,1,8,2586,658,75,159
2020-11-29,87.826306014,1,8,2586,658,75,151
2020-11-29,81.841532785,1,8,2586,658,75,152
2020-11-29,86.885493975,1,8,2586,666,74,151
2020-11-29,83.242581666,1,8,2586,658,75,148
2020-11-29,87.451164388,1,8,2586,658,75,152
2020-11-29,85.395289748,1,8,2586,658,75,150
2020-11-29,81.454172858,1,8,2586,658,75,150
2020-11-29,86.749678715,1,8,2586,658,75,160
2020-11-29,85.272010099,1,8,2586,658,75,158
2020-11-29,115.473932754,1,8,2586,1066,59,156
2020-11-29,85.550189788,1,8,2586,658,75,150
2020-11-29,89.007266183,1,8,2586,658,75,155
2020-11-29,85.4874609,1,8,2586,687,73,144
2020-11-29,101.909913183,1,8,2586,664,74,153
2020-11-29,87.200744663,1,8,2586,658,75,158
2020-11-29,87.875667036,1,8,2586,658,75,154
2020-11-29,104.344338988,1,8,2586,658,75,159
2020-11-29,136.524898271,1,8,2586,661,74,178
2020-11-29,84.823846789,1,8,2586,683,74,157
2020-11-29,86.329741604,1,8,2586,658,75,156
2020-11-29,87.916906053,1,8,2586,658,75,157
2020-11-30,87.355233911,1,8,2586,687,73,152
2020-11-30,82.789044551,1,8,2586,723,72,141
2020-11-30,86.401752147,1,8,2586,658,75,151
2020-11-30,81.988642691,1,8,2586,742,71,138
2020-11-30,104.166128356,1,8,2586,658,75,157
2020-11-30,78.758164063,1,8,2586,823,68,129
2020-11-30,83.733290747,1,8,2586,658,75,155
2020-11-30,83.902127421,1,8,2586,658,75,153
2020-11-30,86.519044983,1,8,2586,675,74,149
2020-11-30,87.954288492,1,8,2586,664,74,155
2020-11-30,103.249366102,1,8,2586,658,75,160
2020-11-30,100.854237027,1,8,2586,683,74,165
2020-11-30,318.086914531,1,8,2586,624,76,132
2020-11-30,76.511734883,1,8,2586,882,66,110
2020-11-30,105.345274504,1,8,2586,658,75,169
2020-11-30,106.579081869,1,8,2586,658,75,169
2020-11-30,102.572986226,1,8,2586,658,75,163
2020-11-30,99.479417469,1,8,2586,742,71,144
2020-11-30,103.230879937,1,8,2586,658,75,163
2020-11-30,103.40129478,1,8,2586,675,74,164
2020-11-30,103.017704572,1,8,2586,658,75,169
2020-11-30,101.61525159,1,8,2586,658,75,159
2020-11-30,98.4978383,1,8,2586,658,75,160
2020-11-30,101.297367726,1,8,2586,658,75,158
2020-11-30,103.830176356,1,8,2586,658,75,158
2020-11-30,103.769914767,1,8,2586,658,75,164
2020-12-01,103.771573147,1,8,2586,658,75,164
2020-12-01,104.800964637,1,8,2586,658,75,162
2020-12-01,104.616666327,1,8,2586,664,74,161
2020-12-01,104.763352412,1,8,2586,658,75,164
2020-12-01,101.34407127,1,8,2586,687,73,157
2020-12-01,137.897800447,1,8,2586,651,75,186
2020-12-01,104.823786217,1,8,2586,658,75,165
2020-12-01,100.509887417,1,8,2586,723,72,152
2020-12-01,100.537114702,1,8,2586,658,75,154
2020-12-01,132.115694264,1,8,2586,1066,59,156
2020-12-01,103.727821648,1,8,2586,664,74,163
2020-12-01,104.062108261,1,8,2586,666,74,170
2020-12-01,105.536558157,1,8,2586,658,75,168
2020-12-01,102.69569903,1,8,2586,658,75,164
