2020-11-28,92.334227158,1,8,3540,568,84
2020-11-28,91.14490621,1,8,3540,568,84
2020-11-28,90.148838762,1,8,3540,568,84
2020-11-28,90.388628846,1,8,3540,568,84
2020-11-28,82.778183936,1,8,3540,568,84
2020-11-28,89.034519422,1,8,3540,568,84
2020-11-28,93.505283117,1,8,3540,568,84
2020-11-28,85.106371248,1,8,3540,568,84
2020-11-28,87.076617533,1,8,3540,568,84
2020-11-28,86.49193831,1,8,3540,568,84
2020-11-28,85.588408394,1,8,3540,568,84
2020-11-28,84.655977407,1,8,3540,568,84
2020-11-28,78.918512546,1,8,3540,568,84
2020-11-29,65.002001982,1,8,3540,659,81,113
2020-11-29,83.874059952,1,8,3540,568,84,137
2020-11-29,86.029304428,1,8,3540,566,84,141
2020-11-29,91.497832515,1,8,3540,566,84,138
2020-11-29,93.555848087,1,8,3540,566,84,141
2020-11-29,86.821539265,1,8,3540,566,84,142
2020-11-29,91.604879386,1,8,3540,566,84,137
2020-11-29,86.58274255,1,8,3540,656,81,137
2020-11-29,88.539336775,1,8,3540,566,84,132
2020-11-29,90.910356625,1,8,3540,566,84,137
2020-11-29,86.029598368,1,8,3540,566,84,141
2020-11-29,91.57599283,1,8,3540,566,84,138
2020-11-29,91.239320914,1,8,3540,566,84,139
2020-11-29,82.590993989,1,8,3540,607,83,129
2020-11-29,89.172159214,1,8,3540,703,80,149
2020-11-29,91.511126431,1,8,3540,566,84,136
2020-11-29,91.294461829,1,8,3540,566,84,159
2020-11-29,78.682806185,1,8,3540,566,84,133
2020-11-29,84.563838818,1,8,3540,566,84,142
2020-11-29,92.506038599,1,8,3540,566,84,138
2020-11-29,92.754742744,1,8,3540,566,84,138
2020-11-29,84.338765184,1,8,3540,566,84,135
2020-11-29,84.673957393,1,8,3540,686,81,116
2020-11-29,85.587946014,1,8,3540,566,84,139
2020-11-29,90.514904711,1,8,3540,576,84,135
2020-11-29,84.667971289,1,8,3540,566,84,139
2020-11-30,97.941787926,1,8,3540,670,81,140
2020-11-30,80.882529732,1,8,3540,624,82,125
2020-11-30,90.987407247,1,8,3540,566,84,137
2020-11-30,89.952387475,1,8,3540,584,84,131
2020-11-30,92.581562336,1,8,3540,566,84,141
2020-11-30,82.577703976,1,8,3540,566,84,139
2020-11-30,94.07958137,1,8,3540,566,84,140
2020-11-30,85.488074683,1,8,3540,566,84,138
2020-11-30,92.229836203,1,8,3540,623,82,137
2020-11-30,92.225643051,1,8,3540,566,84,138
2020-11-30,99.709351541,1,8,3540,566,84,143
2020-11-30,98.43551242,1,8,3540,566,84,142
2020-11-30,73.311980027,1,8,3540,659,81,119
2020-11-30,80.064731583,1,8,3540,566,84,139
2020-11-30,98.452579192,1,8,3540,566,84,140
2020-11-30,101.643187033,1,8,3540,566,84,144
2020-11-30,98.713126052,1,8,3540,566,84,143
2020-11-30,84.542169799,1,8,3540,584,84,112
2020-11-30,100.152653369,1,8,3540,566,84,143
2020-11-30,99.429849235,1,8,3540,623,82,140
2020-11-30,99.476785874,1,8,3540,566,84,143
2020-11-30,100.536491396,1,8,3540,566,84,143
2020-11-30,100.566313386,1,8,3540,566,84,143
2020-11-30,98.134430193,1,8,3540,566,84,140
2020-11-30,99.966334338,1,8,3540,566,84,141
2020-11-30,101.450745485,1,8,3540,566,84,142
2020-12-01,107.08321194,1,8,3540,566,84,143
2020-12-01,99.814405041,1,8,3540,568,84,143
2020-12-01,100.285039182,1,8,3540,566,84,143
2020-12-01,100.875901007,1,8,3540,566,84,143
2020-12-01,108.734193108,1,8,3540,670,81,154
2020-12-01,99.556003698,1,8,3540,773,78,124
2020-12-01,87.766951531,1,8,3540,607,83,130
2020-12-01,95.463572181,1,8,3540,624,82,129
2020-12-01,98.588421736,1,8,3540,576,84,140
2020-12-01,106.740658274,1,8,3540,703,80,138
2020-12-01,98.760620105,1,8,3540,566,84,143
2020-12-01,105.330326468,1,8,3540,656,81,151
2020-12-01,100.71444428,1,8,3540,566,84,143
2020-12-01,98.242988873,1,8,3540,566,84,142
